"","CTRL.NORM.175","CTRL.NORM.176","CTRL.NORM.177","SICD248.NORM.187","SICD248.NORM.188","SICD248.NORM.189","CTRL.HYPO.202","CTRL.HYPO.203","CTRL.HYPO.204","SICD248.HYPO.208","SICD248.HYPO.209","SICD248.HYPO.210"
"TC0600007284.hg.1",9.62134101761103,9.64941514300877,9.82356123777965,9.51441579046927,9.49617350293976,9.46087170652302,9.23176023719284,9.30494246771403,9.04167835322696,8.90515804840347,9.1719914841386,8.77434042449751
"TC0600007285.hg.1",5.94897877042646,6.43988690897579,6.5333258166427,6.46637811702897,6.18788012542286,5.84115232741784,5.38771742841804,5.67355291908056,5.38746140100227,5.69590512892103,5.77625234608743,5.9108664964377
"TC0600007287.hg.1",4.59732859849319,4.6299134119933,4.84908300301254,4.72746271612038,4.35526375868174,4.53044388656622,4.89573682573844,4.64592218073156,4.44438373543528,4.27919525038624,4.33168636031883,4.28636595950972
"TC0600007301.hg.1",8.17965481458565,8.17054345901324,8.04358150965034,8.58820395091806,8.83938200085569,8.80697023954965,7.23576742938088,7.37340800178128,7.22045528939572,7.7680634995925,7.77637263048983,7.79410302548637
"TC0600007302.hg.1",6.49776388318028,6.06880111429335,5.90910583145599,5.94694675840765,6.2739812180364,6.22655573274481,5.98120288973502,5.76012721096138,5.71356372555529,6.20728973122509,6.10050528748248,5.43078514758777
"TC0600007303.hg.1",6.27669457507386,6.26782843434128,6.12463546478586,6.58776387438078,7.0208023799014,6.6177392379523,5.88296033733977,5.85193086450807,5.53701722124701,5.87058154530859,6.06057002279134,5.85610210421836
"TC0600007306.hg.1",8.10567705738193,8.08326929641486,7.99700536848343,8.1699026672996,8.14854605077371,8.16212730126557,7.36215582739323,7.37625109844995,7.31651300102447,7.71927372462859,7.59026406688151,7.59505985503132
"TC0600007311.hg.1",6.01135383198566,6.32767119358248,6.25708204706156,5.8670718727846,6.12507017989805,6.51857963200538,6.20283311096275,6.26145747896212,6.61255804127787,6.64267141597058,6.47558241522315,6.39419443854307
"TC0600007346.hg.1",3.31802130939169,3.47230280621679,3.33191486583891,3.6719966390315,3.91074807253071,3.47101651495132,3.33540393657664,3.3792738339158,3.38604407174122,3.67168794961515,3.42493526541009,3.63619296533782
"TC0600007374.hg.1",5.78900176590835,6.01918904980412,5.8871419383457,6.12243562004223,6.21915900718048,6.04785955256294,5.83505214293807,5.47498506988048,5.65307059423333,6.02357116828671,6.00520857302776,5.73881662473305
"TC0600007378.hg.1",7.52997058805188,7.56005401826474,7.50212309463195,7.62282999812308,7.65237871675166,7.35157143844811,6.99185237599428,6.81502749284295,6.98647896439381,6.89344436968474,7.07379608486833,6.81758729857879
"TC0600007400.hg.1",4.93592669462245,4.50424491850435,4.68164537871643,4.78779136131866,5.15134124598394,5.33865850852841,4.93411894392845,5.05812305715391,5.22500411950509,5.037446297007,4.96099119403663,4.65627580538982
"TC0600007412.hg.1",4.30364211801201,4.16347781659525,4.46092701253327,4.33165213668719,4.64195962740505,4.35241003965499,4.46270167122339,4.47732263768742,4.87178734696385,4.60816091194042,4.66663762429259,4.11875956151382
"TC0600007447.hg.1",3.39256491109641,3.36577499561739,3.5243452676362,3.23634159158301,3.48578505019233,3.71503559363081,3.98888047252057,3.64738284527363,3.44528536096948,3.52129509034115,3.70019158622875,3.82691013052873
"TC0600007449.hg.1",3.46616924734252,3.46060215441068,3.37521869532386,3.30101517791716,3.48497881726671,3.47810715852173,3.8179209654145,3.81968397670894,3.72472069372577,3.7009232638699,3.74473384878526,3.4228440385525
"TC0600007459.hg.1",3.32714599355802,3.33482611008375,3.03511581706505,3.03192963875822,3.00977201281856,3.09471854187218,3.60648878310451,3.03075567047968,3.04916379970477,3.32205960110318,3.20753104771106,2.9784328448497
"TC0600007463.hg.1",4.30420836536214,4.15025464871283,4.43367381829827,4.08133035744706,4.16847366935494,4.43292900077804,4.83604602564429,4.76532802028922,4.80460459940386,4.49702016120366,4.09108144577018,4.38507536610209
"TC0600007480.hg.1",8.25228063551762,8.17876430708178,8.0576334445891,8.6644695769831,8.39685242517625,8.63955765395151,8.14958639467292,8.18116474494081,8.29158249788211,8.46022563582845,8.5859791805336,8.48558266894321
"TC0600007487.hg.1",8.08745740923952,8.11823065403845,8.09345031798332,8.49043411128141,8.53091748556084,8.49446459586569,8.2535660509194,8.27903360657204,8.34860864753496,8.78776411789192,8.77168112023762,8.59451087750573
"TC0600007495.hg.1",9.31159562052851,9.40781658143275,9.44584459979453,9.69335086974413,9.78804720435133,9.73013277750809,9.49486325081421,9.39726143941922,9.69336860530693,9.842131932106,9.96431169864674,9.82882531061557
"TC0600007518.hg.1",8.24033906162696,8.21701975829082,8.18475915023065,8.38262732642438,8.55280667528372,8.39986208198375,8.36924631608544,8.40793088040021,8.51827775554652,8.66371115732184,8.74656443002788,8.59121963607095
"TC0600007530.hg.1",7.73902996177634,7.63972241402271,7.78986387679561,8.12598567026552,8.32591988033505,8.05518370636515,7.58424622454158,7.58453657452712,8.01418805789472,8.19146419907481,8.27692579023457,8.32248812546608
"TC0600007535.hg.1",5.47618939413812,5.74118103968773,5.54627214279497,5.5789038659529,5.81847969012149,5.51072379227245,5.58436834588537,4.98493782782556,5.28796242410705,5.40090973953801,5.29639224059533,5.45153175317313
"TC0600007540.hg.1",5.15316243454257,5.19401655549085,5.55423619809448,5.02559443868238,5.28206284155555,4.81187516403043,4.90371920570932,5.21687028761417,4.60052105453294,4.54230469549241,4.59639317528673,4.7461963746554
"TC0600007552.hg.1",4.929965860429,4.24302623514563,4.54291225173854,4.873924511824,4.77969618215177,4.59476227579628,5.09849634778997,5.03428963562338,5.26806076002894,5.54682796543634,5.12404662572131,5.17253185735708
"TC0600007556.hg.1",3.91184829394976,3.91106830359296,4.31792492771181,4.33147042718539,3.9605451241231,4.34999206653813,4.38209202088253,4.22612745355157,4.26811588380672,4.10401691750268,4.02491422220183,3.97277910281735
"TC0600007557.hg.1",4.02274329010193,3.94020494009548,4.42824244957292,3.99831589026992,3.96156964746631,4.05501278648522,3.98768258457639,4.27372199323532,4.36828293761766,4.36051797633734,4.26210753647718,4.39433826587662
"TC0600007565.hg.1",4.34187640409376,4.0944068342647,4.04891114642447,3.84767654389629,4.56150031033011,4.51684267670428,4.73255944254344,4.46994629075204,4.43791332597856,4.42864008816526,4.6326930335472,4.35667246361959
"TC0600007585.hg.1",4.83851488611637,4.7287448235932,4.74345262232916,4.94929538718185,4.90290096130028,4.64031327713509,4.70873138581475,5.18956978377925,5.15101141450389,4.8492042406197,5.06905875478221,5.07145861909873
"TC0600007588.hg.1",4.62203778423413,4.22982021343129,4.94639939645177,4.22571537349422,4.89349327640214,4.82300262531808,4.75731570861505,4.79813013663709,4.75021992733636,4.84524093909517,4.52117862037454,4.95704382220073
"TC0600007595.hg.1",4.6224252656774,4.43979427070353,4.41469847410609,4.40103229560119,4.41327151150589,4.704810282505,4.83527713499573,4.99746624494804,4.57053562365684,4.91891219806197,4.78799728516724,4.80640005475418
"TC0600007605.hg.1",8.93366774125954,8.99032757294147,9.01908185890556,9.05212704288281,8.91729084858215,8.73393102451929,8.67864203124886,8.58241263455733,8.9103499074057,9.07008170664692,9.02911709418582,8.86722080007611
"TC0600007610.hg.1",3.72078181331823,3.9815443314173,3.65618031632466,3.34098976190379,3.85473832511393,3.68568873669026,3.73811710583875,3.26923015630836,3.3604788454812,3.79722228665944,3.58238182622009,3.3221031294066
"TC0600007617.hg.1",7.50810217841522,7.47928609335834,7.73124081683937,7.16583712029657,7.42511613388527,7.34249396142603,6.82761524898454,7.45855254257998,7.28140172058989,7.5915438783653,7.14745227836875,7.34555034560077
"TC0600007623.hg.1",5.04842733402241,4.99651673357109,5.22251620071923,5.35410948213043,5.12982534850846,5.60673064356712,5.04325307884599,5.01664831163999,5.13944547435249,5.32965517624879,4.93227440395053,5.29099866436689
"TC0600007625.hg.1",3.98861006722671,4.16582617134905,3.82920651695813,4.28906449237454,4.06703122146488,4.6607234513393,4.47886653248429,4.13307003945955,4.2979790123991,4.39021056049425,4.66542651030709,4.36673779619523
"TC0600007629.hg.1",4.52390793735112,4.50801753001416,4.32959173669008,4.78528881757933,4.61030817756491,4.76272342625211,5.03124370099121,5.42976127914351,5.09672948722773,5.45180472196056,5.0474761883012,5.22129835285292
"TC0600007635.hg.1",5.43962847936028,6.05834537372625,5.91967372453885,5.90746159590831,5.73909912704165,5.62916130750057,5.79088323508966,5.55525089459261,6.28351911898638,5.95240951492811,6.06345407737075,6.39926074718886
"TC0600007650.hg.1",3.72188899181078,3.82246920442872,3.9546659082319,3.77185160302822,3.8443582836413,4.07157815096853,4.17452660266474,3.41217500157681,3.65949041218468,4.11099476094365,3.64439082663727,3.96914031558353
"TC0600007657.hg.1",4.18510098104166,4.73808932476621,4.30467332149147,4.18471625040964,4.5290027311054,4.80325769431172,4.64850673045916,4.7578911866277,4.7520521280409,4.42268149720144,4.60691640879873,5.13802037920562
"TC0600007677.hg.1",4.8551686741663,4.54639665639658,4.87738096114543,4.47127185398037,4.42307726657739,4.44091383115191,4.72240462851891,4.70418860869034,4.56261581791364,4.75565394337841,4.57949227200519,4.30828640348811
"TC0600007687.hg.1",6.4179857073285,6.71757378241228,6.49495925765671,6.73751592538583,6.45757817246834,6.55624643736318,6.35773813222381,6.16049823690525,6.55091621212031,6.90527609442893,6.63380920401515,6.68979344202613
"TC0600007695.hg.1",7.1851944779423,7.09686510345863,7.0975570565151,7.21966166208908,7.0412632470199,7.56802656112761,6.39022959501255,6.8313048129703,6.4898994475897,6.83144730881255,6.92427373758736,6.74998419716929
"TC0600007700.hg.1",3.63114046161567,3.80683758339646,3.69435376511973,3.35014780447964,3.52921995291804,4.1065228948868,3.98864223610128,4.07099488415159,3.89460416527481,3.54770242325903,3.76170947113367,3.88885628728582
"TC0600007701.hg.1",5.82263648160205,5.52603468093323,5.95024741546715,6.0388759112901,5.94863775239213,6.38218942601356,6.27731152070922,6.26831039918266,6.58174724015067,6.60180148471443,6.53488703404445,6.79634186137795
"TC0600007711.hg.1",5.01148271304119,5.3398686581287,5.3836258068583,5.9619036949702,6.41215679667467,5.67741732064643,4.49569542530407,4.8144304683321,4.65590027979259,5.32179483093945,5.40891057673648,5.86144605152119
"TC0600007714.hg.1",4.13355403061113,4.40313755985157,4.25924878857146,4.8012385012552,4.16079700879039,4.86222385515738,4.23476870175618,4.74816781582093,4.73099941781334,4.18606744683877,4.06536449588375,4.5560515627699
"TC0600007748.hg.1",8.48574862489859,8.28466659305287,8.31209824991569,8.8602068695726,8.89556520712241,8.65728233193062,7.96358912277544,7.90987053163576,8.05062466694931,8.50853097565921,8.45127826248824,8.52656134635797
"TC0600007756.hg.1",4.27247573454279,4.26174734935115,3.84410651216994,4.27061152183172,4.3804616441293,4.53933713013798,4.66158953676082,4.74683646898117,4.84267006184723,4.95030861904746,4.8062651821492,4.45784765064176
"TC0600007771.hg.1",5.84443469437114,6.02429985924903,5.85723333757158,5.61070675905612,5.7005132842067,5.56698990931437,5.43375732537151,5.32804636919949,5.03066844315343,4.99273674591058,4.94366733514035,5.19771454565976
"TC0600007788.hg.1",8.23821266865599,8.32470392573492,8.393774523935,8.06026373179949,8.06579828713577,7.81429139029089,5.9481812128271,6.12585968059783,6.22895591045329,6.78392935354755,7.20371038239503,6.92143683436274
"TC0600007791.hg.1",4.41386606517259,4.40061152680116,5.0290402845911,4.59569162951973,4.71706253868563,5.05628856099172,4.72846075691995,4.72005990853158,4.92013319964525,4.88487742438708,4.65522397836473,4.76732196481699
"TC0600007792.hg.1",7.01794383744883,6.91707808960723,6.87218757597239,6.88153763454652,6.86713312655257,7.0349508271645,7.28745902522673,7.2354052824061,7.12938410897968,7.41069088438312,7.37254607260921,7.30688498862454
"TC0600007799.hg.1",5.26766410913597,5.56714275216908,5.08891579465957,5.42359112361014,5.32723737525737,5.38627644072435,6.31798668247778,6.43277073712412,6.36042906846165,5.96951078050873,5.68445694654289,6.08801106899593
"TC0600007821.hg.1",4.97725429321537,5.11918792844093,5.2190165675359,5.06222267143995,5.35475863123264,5.10031644433763,5.14433033796585,5.74010790028996,5.52628732885026,5.4362330652849,5.4956282161983,5.24681871811765
"TC0600007830.hg.1",5.24971481792958,5.42791829566548,5.59653484104287,5.77515347172561,5.68628098357034,6.36139233028606,5.80600173939392,5.93033682548439,5.8090213885987,5.86327605005602,6.1928473388597,6.04493651087536
"TC0600007832.hg.1",5.90990441301246,5.75021414977936,6.09999304069223,5.85014075915208,6.1523431807799,5.41217347983304,6.09528695375995,5.73163532264952,6.1302351481398,6.55349865606503,5.989958021873,6.45979445539161
"TC0600007833.hg.1",3.46620134811337,3.49993628752177,3.83005324957504,3.24531897452953,3.5394451881156,3.76073359165446,3.63015761542621,3.36137697571268,3.30545960308312,3.77759974322493,3.88432149606463,3.7216252061929
"TC0600007842.hg.1",7.8480380577195,7.88230862168782,7.52791324531639,7.57166469514269,7.69564173555309,7.2431887036557,7.52581207972954,7.6268946098867,7.46720425064335,7.14679308304054,7.24212620993935,7.37186272213453
"TC0600007847.hg.1",8.57627030371473,8.62660161242759,8.79823971614926,9.13758028968129,9.02928115991298,9.04306045180319,8.5913345419812,8.49744727197485,8.68076386287852,9.16499445012621,9.00016197805935,9.04072024870463
"TC0600007854.hg.1",4.54716276925342,4.04166177643498,3.99434362981102,4.26744517211667,4.17134605178946,4.73480345686859,4.7304143326683,5.43100243734491,4.86377522628177,4.70845638505652,4.71986465166268,5.23561884499456
"TC0600007862.hg.1",6.82861121823692,6.91120232871624,6.6907188327631,6.3625555776635,6.53065802618539,6.45182962013388,7.45932501798456,7.21499538807584,7.64299564060826,7.12342572186233,7.21071542661946,7.14733947076579
"TC0600007868.hg.1",6.99696905328273,6.66430178232588,7.29956330735572,6.92896381228035,7.06757146772079,6.78839771342295,6.48609344959993,6.27086197829218,6.80587717740418,6.96007298121018,6.71126570533956,7.00786841388933
"TC0600007869.hg.1",6.37559135783915,6.31756131292138,6.49688047258536,6.29691935572365,6.57015934599518,6.42632338774078,5.8297634879998,5.90631983571323,5.98008135127587,6.15688104845131,6.18880442714965,5.78898116737316
"TC0600007887.hg.1",8.36483727759254,8.24135722324486,8.19367335711913,8.71288793596603,8.58804915278752,8.22568057946994,8.17074787075502,8.13644599679008,8.4281098956163,8.65835755969831,8.67524503969052,8.71452673727626
"TC0600007986.hg.1",3.90981936392229,3.72091404763117,3.61770606126371,3.98406095714873,3.86644752633284,4.01639060657902,4.50604650152024,4.15048797069717,3.74829079298473,4.22018753211554,3.92314071068573,4.15970074231605
"TC0600008014.hg.1",7.03344526897621,6.78486332816582,7.13028633140844,7.20953170124639,7.35560633355946,7.31502783022406,7.30773411839961,7.48313370415148,7.40136734840704,7.52518807600373,7.27740579779912,7.45656801952849
"TC0600008035.hg.1",7.09504845392155,7.14016872052484,7.17301226952736,7.03777408671852,7.19745166194232,7.20495760534384,6.63528659364892,6.35405165412085,6.91458847525701,6.96349173204703,6.93970089312861,6.80971304945307
"TC0600008050.hg.1",7.40168314562592,7.53427375056513,7.37063917766639,7.5662813038545,7.50665403188797,7.4582045850699,7.16162447982505,7.11897481569171,6.94553189730308,6.82785878203041,7.08079639678794,6.96987862323264
"TC0600008057.hg.1",5.51589783047809,5.70763415879122,5.50053204326953,5.85652111297733,5.79027348864245,6.06942581521183,6.00818400926793,5.87678474581403,5.99651565607518,6.20081211332465,5.43649850697703,5.88471535035181
"TC0600008059.hg.1",7.07593648052151,6.95330689906291,7.17270281097074,7.35476976808734,7.25821283985188,7.23630525369713,6.8354867994218,6.96558975740982,6.9964568104933,7.43212408825312,7.38303702784104,7.31169877747386
"TC0600008062.hg.1",3.94819048739475,3.90297094281834,4.15685498261848,3.67378458064158,4.07464441193782,4.04621380472671,4.00712066255443,4.20770695827463,3.76679894100447,3.69599236008258,3.79254735501284,3.63715028234829
"TC0600008064.hg.1",7.46164096494248,7.34434024277101,7.2621251301287,7.47589573784482,7.1750001215149,7.0030047569405,6.78122581326562,6.53330684855433,6.78328325211469,6.88244089119098,6.69534137472703,6.5726747173803
"TC0600008069.hg.1",5.72766585724283,5.33365578796372,5.64066561877427,5.57673100579246,5.43719563337969,5.05594725443021,5.06123972882811,5.44186872955124,5.2498957587376,5.13091427265404,5.40991110010451,5.67248150662527
"TC0600008071.hg.1",6.20829503137305,6.28595770812631,6.26750709955327,6.14827521273742,6.22851980427116,6.06246142667653,6.84207413853563,6.80381954857759,7.14669504921009,7.19285263822699,7.20662193012134,7.12812988598714
"TC0600008073.hg.1",5.31203899339554,5.50036710901799,5.40066561884863,5.8419978479746,5.55906250068771,5.73948520032687,5.49942543334688,5.703819160447,5.43152935206688,6.06458560578427,5.7855075350699,5.97660909711869
"TC0600008075.hg.1",4.67400924956638,4.32969497062244,4.53512607580424,4.64979375606385,4.68088006324202,5.14416541937558,5.03327525696853,4.76396467460133,4.92163204659808,4.63906660785278,5.03386975721891,4.54287218503269
"TC0600008092.hg.1",6.35908803837134,6.71043287078119,6.32964785741162,6.58352540663508,6.4037291939171,6.63992532714042,6.30901053198949,6.63773273707127,6.5700937982708,6.85169956595369,6.52884818357372,6.52301189367143
"TC0600008094.hg.1",3.45615442778925,3.70657386048886,3.51304418980724,3.73851051306548,3.45781083463352,4.2479081804105,4.30029271725141,3.97032751196973,4.19858846529157,3.79039036511919,3.85914424015625,3.60491806586482
"TC0600008095.hg.1",7.33606294655945,7.00171053602431,7.03211587220618,6.88238101645161,7.10395748483758,7.17046062364633,6.57510475788762,6.35094714177751,6.61636254203509,6.99099006503612,6.54110336588797,6.9203121149773
"TC0600008109.hg.1",7.80491708420151,7.89558935981148,7.77273105022033,7.70333702374378,7.72339371852373,7.92770098283368,10.8513535568861,10.9018838139306,10.8176661281907,10.7976606454643,10.7686274428075,10.6250732520712
"TC0600008120.hg.1",6.74045919294075,6.56316065138597,6.49757646086148,6.39824208061299,6.26281694224554,6.28164532107374,6.25731135388913,6.57142208901709,6.60083646956191,6.54572675249098,6.27708483867606,6.18835960281098
"TC0600008122.hg.1",5.08323226888154,4.86747485130236,4.64803015564107,4.72589383267186,5.18007642072694,5.23937964089696,4.84459637882933,5.27551828401949,5.05279468289599,4.81618106396852,5.10567758169005,5.29398750473033
"TC0600008127.hg.1",8.20368068250748,8.03163412717002,8.18371241966682,7.92637059222124,7.7889845795139,7.92479825689582,6.31297688528803,6.2223130380889,6.42425138604794,6.36361196695816,6.45818962033991,6.40258499853047
"TC0600008132.hg.1",7.24953080800912,7.44948839763089,6.83335890541886,6.96954548048253,7.13465595338621,6.8651819437701,7.07596438804962,7.04756508892269,7.19190379040074,7.17103870428777,7.05685383020968,6.81666820405082
"TC0600008146.hg.1",6.23974131577922,6.19175400691277,6.41931004871267,6.34887371300125,6.10092392885772,5.79820000250544,6.54633276930145,6.04245460678417,6.23603524394263,6.46150357862103,6.19858619823386,6.52417759252497
"TC0600008156.hg.1",3.23164143042871,3.30265330335923,3.68730913063042,3.67350112158518,2.95259601882014,3.29977398096808,3.36345062307991,2.99055821552201,3.18751878231183,3.26331610941434,3.10867082490966,2.9764154564878
"TC0600008166.hg.1",3.79203763206973,4.0549103257031,3.83527811828766,3.9524862637247,3.86510223547947,3.83349361144699,3.90715609414771,3.41573270625029,3.30388887716013,3.43611923858099,3.91923326437017,3.35169034248461
"TC0600008253.hg.1",5.32357740371399,5.07985122427198,5.62559051252838,5.4181649879028,5.33253233564636,5.85604763208692,5.53938257580451,5.58787577221076,5.76459654372324,5.62697106954686,5.66284866999812,5.75290122461479
"TC0600008255.hg.1",5.01062536239745,4.74027907763353,4.55646248401703,4.62135078613777,4.52910415559277,4.17713949606203,4.48085542772895,4.51535018197823,4.76097884180595,4.93980415661736,4.94265556187038,4.34391564170324
"TC0600008262.hg.1",6.07491483148482,6.24708923314132,5.96455010973935,5.63892702243804,5.83198753432506,5.98107135128387,5.76089431830848,6.06233397139242,5.57716742391566,5.28252769136092,5.30508282841878,5.35861117539806
"TC0600008272.hg.1",7.82424869155327,7.69194408743625,7.68741858978712,7.31689595063574,6.98838732201801,6.93550382471096,7.26672219236842,6.92687889181859,7.0807435446977,6.43198805079216,6.74888161203963,6.40091160304505
"TC0600008346.hg.1",6.6446053031354,6.72849528175527,6.68953677298113,6.52974075816578,6.63277122146522,6.37165237290845,6.39059956704073,6.18497652295744,6.41525900769969,6.13411597444672,6.06983287707585,6.26486858081451
"TC0600008348.hg.1",7.54393498658716,7.58581043618499,7.58461661663465,7.4050627212579,6.83699974288289,7.13719069660032,7.33539616638467,6.81697899928828,7.37294173881748,7.0900819683212,7.22312349554371,7.22453988737966
"TC0600008350.hg.1",7.40294151101506,7.38388163133057,7.20820048322849,6.97740713457654,7.15513436603978,6.87534865296579,6.76434110171587,6.69337833195522,6.88851187818853,6.93491900557732,6.94153220883349,7.03982101170014
"TC0600008379.hg.1",9.8006595986678,9.75290148150644,9.43983290880531,9.96115870639975,9.87862585990334,9.72404095992272,9.52500214166022,10.1906984076063,9.92265024376648,9.5823211167,9.62404228661661,9.7711540602344
"TC0600008447.hg.1",3.39676848831278,3.5173379170319,3.47646598104677,3.31682712251353,3.1425842157005,3.2521976890778,3.08569307934337,3.24840951376859,3.35399563308008,3.14065426649686,3.60525983928171,3.65363669220833
"TC0600008468.hg.1",4.0697526772811,4.40117006872446,4.11144679915172,4.54402230225673,4.27953581201475,3.96505889789507,3.90742275961646,4.02022745574762,3.63027542080244,4.06474040384949,3.9724183351822,4.27690616587633
"TC0600008486.hg.1",8.14832269804005,8.35192061721737,8.23764408973159,7.92720344368051,7.83834027006807,7.91249761977798,8.31564465000768,8.23991566929509,8.7247498150819,7.90689313711869,7.89485555036596,8.0381409947164
"TC0600008509.hg.1",5.45409101072951,5.63124690375502,5.3610669080815,5.52670947856403,5.78890672816381,5.35905407533511,5.24503479972948,4.97838906925985,4.82348559758037,5.55227913855921,5.28043315496375,5.46351062684124
"TC0600008525.hg.1",5.21425867315779,5.23881145373717,5.12706245088435,4.9822133236318,5.4213438572126,5.3249493525048,5.4040182685131,5.46468761587059,5.42919641734144,5.45722583383044,4.96071009615892,5.35859800863331
"TC0600008531.hg.1",6.83092906243782,7.12011869746316,6.85252412450762,6.50596583870072,6.76505960016399,6.60364491533649,5.67516933790834,5.98840573335099,5.92060357082404,6.39768537286009,6.19613925498015,6.03509377104612
"TC0600008539.hg.1",8.47295391638363,8.60621215060261,8.40439478763896,8.76862814357239,8.71454452476996,8.562811682135,9.01432609242341,8.89447465915201,8.99996945808077,9.08993122715152,9.11773215615094,8.91729816616965
"TC0600008569.hg.1",5.54215399012266,5.50819991052163,5.47947566229258,6.13550018072241,5.95145508521762,5.7139582338458,5.22126906629229,5.21725759578668,5.22737384872779,5.71360599189689,5.60218116140848,5.61050130832471
"TC0600008571.hg.1",4.35417420944987,3.82791564248124,4.11338145911785,4.39997283559808,4.12562905495769,4.35727079354641,4.29432162251105,4.17019755013785,4.05264202868961,4.05647826332362,4.59563926216264,4.10295061345323
"TC0600008601.hg.1",3.39658629539282,4.21760676850104,3.89318889901811,3.67089129919903,3.73898879895561,3.43179060899758,3.18134364622865,3.05707694050077,3.19341126179801,3.34248134035597,3.31243417189493,3.13629506219808
"TC0600008622.hg.1",4.32119545265397,4.64775840338281,4.42715729614696,4.30322074149576,4.36504803354638,4.28516202584152,4.63289689162681,4.82772428531213,4.47226985158302,4.64164085754941,4.42999670892159,4.21372819623845
"TC0600008632.hg.1",7.54852662514208,7.82508215660181,7.72123638794028,6.98550111732978,6.75284532158489,7.24453316557696,5.80521445517782,6.09451536437926,6.51427318423978,6.33219467623831,6.4517313109816,6.56566804529182
"TC0600008655.hg.1",7.19411871545224,7.10066870468499,7.21524423572336,7.52115610281296,7.47309497522368,7.57815452027853,8.26462442549779,8.01048671974127,8.57147457312797,8.71471661456519,8.42424628262332,8.76441371645569
"TC0600008663.hg.1",6.61699528710491,6.71445810947589,6.34877207768369,6.35877765840447,6.79411571222716,6.32691723883565,5.9135175249755,5.96690759145752,6.15841439242601,6.18787244533158,6.50310561441959,6.16203004182014
"TC0600008665.hg.1",5.03817844244064,4.98827493214704,5.14217066329058,5.0319603114752,4.72979987989515,4.13208159209821,4.45126722818565,4.20451886121806,4.67897746977746,5.14245317734694,4.32335297804609,4.57582613499545
"TC0600008670.hg.1",3.97992802766576,4.00296340211573,4.03438012410906,3.76642029623797,4.17411979008936,3.92950034938039,4.97530528788166,4.64617774706792,5.87813178708702,5.02871394316192,4.24553105521585,5.2026298276882
"TC0600008678.hg.1",4.05953043015874,3.78696722984519,3.8511191070513,3.76594753076164,3.9648402717867,4.15060686450176,4.22724773403357,4.65332519581532,4.12277868132244,3.97116415747109,4.17269636405462,4.13718594506025
"TC0600008697.hg.1",10.1541560507605,10.0287266482945,9.89669635192943,10.3718332339264,10.6039534170018,10.5439848429544,10.1532051985283,10.125694342194,10.1254152381161,10.2939598222441,10.4464086999417,10.3996057564385
"TC0600008722.hg.1",6.41668716794573,6.25554307078729,6.43708562648975,6.54814776767086,6.46636523297797,6.31303255642089,6.68625594030871,7.02873050687115,7.16009222812878,6.67644320347417,6.91290679946058,6.79188918952659
"TC0600008735.hg.1",7.63259115049538,7.74716508185217,7.38895976268378,7.10081915587178,7.10177456357071,7.18761462367923,6.65884077413529,6.68257699048579,6.7011700745597,6.74693125235238,6.96829340926302,6.661153762928
"TC0600008757.hg.1",8.89471610952127,8.81225930121807,8.83157796883301,8.60367704789513,8.50605766216528,8.47037497044304,9.06745714038401,9.04803052774632,9.49650824170181,9.27012179532035,9.13533347943103,9.24083812619284
"TC0600008764.hg.1",3.55452016430707,3.62255729474072,3.9623630570291,3.45938669531469,4.19812738627323,3.94334532585159,4.24897226973388,3.88487757503847,3.49567900331554,3.60869381549566,3.62823537597175,4.00588340853781
"TC0600008780.hg.1",5.29254254704007,5.42110967560594,5.24850415053338,5.31030902786345,5.04195169101942,4.96739508480708,4.45155353764236,4.68383707512044,4.65185772576816,4.74522666273144,4.95023422351431,5.06940961500104
"TC0600008863.hg.1",8.32411102910602,8.39299989426502,8.2454182289201,8.66331512339999,8.53321740756681,8.27805179333117,6.63351341362875,6.73247939760569,7.1538759287079,7.31987440799259,7.34881636749354,7.19841803155109
"TC0600008873.hg.1",6.66585064376152,6.81535479489765,6.47874029817653,6.82348933543448,6.60528403447528,6.34388008232887,6.21593970635656,6.38339340738849,6.08437769990981,6.12804209575008,6.45636762386169,6.52908875302661
"TC0600008897.hg.1",3.74181936223586,3.64361137096101,3.47799508833555,3.82376981904312,4.03134500092521,3.36577610343752,3.46433478732085,3.77465051211301,3.75063155712181,3.62720771488898,3.96627545564073,3.96081747790555
"TC0600008931.hg.1",3.97401714905075,3.77174936994668,3.65461118062293,4.08069979882242,4.08776072300933,3.40000345190486,4.35984772048253,4.76017838385119,4.67449969723008,4.0652739454705,4.20095353329599,4.39167194476524
"TC0600008955.hg.1",3.44849528704603,3.59367393748306,3.4879309498051,3.30823192822307,3.5964363484282,3.87008681475458,3.79525467327725,3.86702360493265,3.88057333622793,3.85526213978071,3.78277196493668,3.77698638544056
"TC0600008972.hg.1",5.77237134906559,5.58370949243663,5.94482796601661,6.15718768005371,6.60538892132276,6.32095227125925,5.25348839647044,5.01317757602077,5.28685198445203,5.40278783678875,5.20466721852932,5.19472263807671
"TC0600008981.hg.1",6.90248081009543,7.2030006020675,6.80223845086124,6.9784521122414,6.94626135545845,6.89870251313955,5.09436231004354,5.32817127115122,5.87360871019381,6.0271484261438,6.01960053273778,6.02185347749096
"TC0600008989.hg.1",5.97385899109337,6.2985331520755,6.25100674536272,6.26470539581721,6.21246188102014,6.08725398577181,5.34382579886034,5.41119602956531,5.14082735355649,5.83431191948911,5.22829870507181,5.52580931693779
